date,close,volume
2026-02-17,39.39,38590363
2026-02-18,39.8,22430806
2026-02-19,40.14,27602571
2026-02-20,39.83,15491302
2026-02-23,40.98,57945508
2026-02-24,41.45,42605208
2026-02-25,41.16,31910400
2026-02-26,40.89,25551476
2026-02-27,40.12,30025022
2026-03-02,40.26,33225033
2026-03-03,39.68,24655194
2026-03-04,38.53,25890441
2026-03-05,37.96,22430242
2026-03-06,37.37,18735450
2026-03-09,38.03,34556882
2026-03-10,37.85,21857462
2026-03-11,38.02,31488460
2026-03-12,38.61,38636156
2026-03-13,38.27,38821082
2026-03-16,38.2,35081393
2026-03-17,37.06,38813809
2026-03-18,35.93,29807376
2026-03-19,36.9,39289339
2026-03-20,37.64,36331743
2026-03-23,37.0,37485139
2026-03-24,36.06,31227553
2026-03-25,35.47,40616872
2026-03-26,34.84,29673145
2026-03-27,34.97,27421768
2026-03-30,35.73,23112588
2026-03-31,35.65,35054841
2026-04-01,35.8,26068724
2026-04-02,36.72,51646777
2026-04-06,37.09,34506394
2026-04-07,37.45,25050387
2026-04-08,37.16,39799678
2026-04-09,35.5,49883273
2026-04-10,35.17,22098000
2026-04-13,35.53,21222247
2026-04-14,34.79,23741485
2026-04-15,35.21,21400145
2026-04-16,35.77,22248462
2026-04-17,35.58,23736969
2026-04-20,35.14,29517720
2026-04-21,34.91,31044928
2026-04-22,35.18,27306683
2026-04-23,35.09,46987686
2026-04-24,34.93,27977336
2026-04-27,35.25,28774188
2026-04-28,35.46,20939443
2026-04-29,36.16,23760344
2026-04-30,37.08,30518768
2026-05-01,36.58,23952274
2026-05-04,37.0,28017122
2026-05-05,36.64,27312350
2026-05-06,36.54,30477415
2026-05-07,36.09,54000255
2026-05-08,36.22,14701429
2026-05-11,36.34,29560749
2026-05-12,36.88,40806657
2026-05-13,37.49,31900065
2026-05-14,36.81,28782323
2026-05-15,37.18,23414669
2026-05-18,37.98,58828772
2026-05-19,37.98,19463547
2026-05-20,37.66,16587054
2026-05-21,38.37,44143001
2026-05-22,38.82,29885443
2026-05-26,39.23,19131147
2026-05-27,39.61,41338998
2026-05-28,40.19,26589271
2026-05-29,40.03,21949824
2026-06-01,38.81,49194901
2026-06-02,38.39,39179137
2026-06-03,37.87,35538981
2026-06-04,38.87,43594816
2026-06-05,38.45,34532888
2026-06-08,38.56,24966703
2026-06-09,38.1,27532723
2026-06-10,38.28,22386556
2026-06-11,38.84,29387249
2026-06-12,39.33,50775625
2026-06-15,40.51,31555125
2026-06-16,41.14,24297772
2026-06-17,40.94,25638965
2026-06-18,41.03,17241193
2026-06-22,40.77,18151472
2026-06-23,41.21,35233939
2026-06-24,41.24,29703073
2026-06-25,41.27,18476775
2026-06-26,41.89,27390062
2026-06-29,42.62,26048719
2026-06-30,42.66,16366706
2026-07-01,42.93,21040875
2026-07-02,42.26,41835609
2026-07-06,41.87,26169012
2026-07-07,41.55,15062871
2026-07-08,41.87,23079013
2026-07-09,42.78,30209330
2026-07-10,42.42,29281105
2026-07-13,42.29,25400873
2026-07-14,41.29,51453362
2026-07-15,41.61,18175851
2026-07-16,41.59,14835923
2026-07-17,42.57,53088057
2026-07-20,43.3,27219942
2026-07-21,44.42,30074985
2026-07-22,44.62,36396644
2026-07-23,45.36,48378445
2026-07-24,45.99,29808051
